Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,Uneducated Rate,English Language,Spanish Language,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,State
6053,35125.0,34.5,49032.0,24459.0,18.44270462633452,3.683985765124555,0.9053380782918148,,,78.1693950177936,9.654092526690393,32.22491103202847,4.341637010676156,New Britain,Hartford County,41.69,-72.79,CT
6057,6238.0,44.9,100000.0,44103.0,1.8435395960243668,0.8816928502725232,0.0480923372875921,,,98.02821417120873,0.8656620711766592,1.1061237576146201,0.0,New Hartford,Litchfield County,41.85,-73.0,CT
6058,1509.0,54.3,77583.0,45647.0,3.4459907223326707,1.5904572564612327,0.1988071570576541,,,98.27700463883366,0.1988071570576541,3.3797216699801202,0.3313452617627568,Norfolk,Litchfield County,42.0,-73.2,CT
6060,2594.0,38.4,137464.0,45759.0,5.628373168851196,4.741711642251349,0.0,,,97.45566692366998,0.8481110254433307,0.4626060138781804,0.0,North Granby,Hartford County,42.01,-72.84,CT
6061,51.0,47.3,-666666666.0,39306.0,0.0,0.0,0.0,,,100.0,0.0,0.0,0.0,Pine Meadow,Litchfield County,41.85,-73.01,CT
6062,17805.0,43.4,62459.0,35646.0,7.924740241505195,3.0328559393428813,1.2636899747262005,,,88.1662454366751,4.099971918000562,9.463633810727325,2.0949171581016572,Plainville,Hartford County,41.67,-72.85,CT
6063,3121.0,45.7,114688.0,43298.0,2.1467478372316564,2.082665812239666,0.0640820249919897,,,96.28324255046459,0.0640820249919897,0.8971483498878564,2.6594040371675747,Barkhamsted,Litchfield County,41.93,-72.97,CT
6065,769.0,47.8,98194.0,41260.0,3.7711313394018213,5.721716514954486,1.1703511053315996,,,99.34980494148243,0.6501950585175552,0.0,0.0,Riverton,Hartford County,41.97,-73.01,CT
6066,29250.0,39.2,60790.0,35252.0,8.324786324786325,5.401709401709403,0.4341880341880342,,,82.01025641025642,6.287179487179487,8.69059829059829,5.135042735042736,Vernon Rockville,Tolland County,41.84,-72.46,CT
6067,20015.0,44.7,79421.0,44956.0,6.854858855858106,2.3482388208843368,0.4246814888833375,,,73.35498376217836,4.266799900074944,6.200349737696728,16.44266799900075,Rocky Hill,Hartford County,41.66,-72.66,CT
6068,1446.0,60.3,74353.0,52796.0,7.7455048409405265,2.1438450899031807,0.0,,,93.8450899031812,0.4149377593360996,5.601659751037344,0.8990318118948825,Salisbury,Litchfield County,42.01,-73.42,CT
6069,2374.0,57.8,77083.0,69814.0,14.153327716933445,1.6006739679865207,0.4633529907329402,,,92.62847514743048,1.2636899747262005,1.0530749789385003,1.4321819713563606,Sharon,Litchfield County,41.86,-73.44,CT
6070,15382.0,46.1,118538.0,57761.0,4.401248212196074,2.5484332336497206,0.2730464178910415,,,91.0674814718502,2.372903393576908,4.134702899492914,3.120530490183332,Simsbury,Hartford County,41.87,-72.82,CT
6071,11433.0,45.2,101897.0,40077.0,3.0963001836788244,2.8863815271582265,0.4285839237295548,,,84.06367532581125,7.775736901950494,6.6124376803988465,2.5540103210006118,Somers,Tolland County,41.99,-72.45,CT
6073,5877.0,45.4,166250.0,74098.0,1.9227497022290283,1.3952696954228347,0.5615109749872383,,,94.45295218648971,0.3062787136294027,2.909647779479326,4.59418070444104,South Glastonbury,Hartford County,41.65,-72.57,CT
6074,25802.0,43.5,105986.0,46900.0,2.6742113014495,2.205255406557632,0.5115882489729479,,,84.69498488489265,2.7827300209286103,5.3988062940857295,10.181381288272227,South Windsor,Hartford County,41.83,-72.57,CT
6076,12648.0,42.8,72500.0,35089.0,9.092346616065779,2.956989247311828,0.5060088551549652,,,94.45762175838075,1.0910815939278935,3.573687539531942,1.454775458570525,Stafford Springs,Tolland County,42.0,-72.3,CT
6078,12442.0,41.8,102437.0,44726.0,6.453946310882496,2.644269410062691,0.5465359266998875,,,79.59331297219097,10.536891175052242,9.04999196270696,2.7085677543803253,Suffield,Hartford County,41.99,-72.65,CT
